Date,Open,High,Low,Close,Volume,SMA_10,SMA_20,EMA_10,RSI,MACD,Signal,BB_Middle,BB_Upper,BB_Lower,Clean_Headline,Sentiment_Pos,Sentiment_Neg,Sentiment_Neu,Sentiment_Compound,Target
2020-10-26,0.1426911809597907,0.2265646287309005,0.0883498244795297,0.2172488175808145,1.3784882539210093,-0.344820187783569,-0.5126386425443265,-0.2182052828512118,2.261578015342083,1.426399779866075,0.6444263224974975,-0.5126386425443265,-0.2087819778565316,-0.8295985941735888,Market faces uncertainty,0.0,0.545,0.455,-0.34,0
2020-10-28,0.1845646444950018,0.2631883543836774,0.1366597950354,0.2431764278284114,-1.7214487978156146,-0.1562090176394406,-0.4297450791757676,-0.0840658599653274,1.8568499768682845,1.748794858405001,1.0470042181148154,-0.4297450791757676,-0.0136991199850385,-0.8696768228922438,Tech stocks rise amid optimism,0.467,0.0,0.533,0.5423,0
2020-12-08,-0.0856471198179852,-0.0578293594202764,-0.1348047925674259,-0.1293066966305596,-0.9147996265055012,-0.0469078909630216,-0.0140270884397583,-0.0557079537777891,0.0294043963941073,-0.030584972017551,0.1511497112943546,-0.0140270884397583,-0.1957792847641785,0.1825665479576078,Company reports strong earnings,0.524,0.0,0.476,0.5106,0
2020-12-25,0.1272628285920631,0.1958133578255644,0.02136904065742,0.0615500278085574,1.6685763267786269,0.0809760655831711,-0.0021368795659205,0.0803350771122754,0.051078449075825,0.3601301652037418,0.1916806017681013,-0.0021368795659205,-0.0866329164809488,0.0891631388738972,Economic slowdown affects growth,0.464,0.0,0.536,0.3818,1
2021-02-01,-0.3720941063510923,-0.3532061013336293,-0.3934017897572001,-0.3683932575150018,-0.8025138820774781,-0.4191343998427578,-0.3970626558022936,-0.3872953497858969,0.3797464358123238,-0.6860072117440701,-0.9193017030864904,-0.3970626558022936,-0.5820725837617892,-0.1885847542914152,Market faces uncertainty,0.0,0.545,0.455,-0.34,1
2021-03-16,0.3485371515994583,0.4559258494368429,0.3043757796788621,0.3059325771653071,0.0795830810201968,0.0739447616170255,-0.0619736039709904,0.0905561429548087,1.0561441828493274,0.9734799267216367,0.6857652012946468,-0.0619736039709904,-0.0375067715807258,-0.0870435096391237,Tech stocks rise amid optimism,0.467,0.0,0.533,0.5423,1
2021-04-02,0.6116940856811008,0.7108732959049462,0.5278348010596011,0.5339454376057093,0.5593062268322312,0.5209342283201595,0.3883492363087239,0.5025762732050485,0.9532379757178908,1.3394919722125098,1.461336002137226,0.3883492363087239,0.4215179058054898,0.3440459409832182,Economic slowdown affects growth,0.464,0.0,0.536,0.3818,1
2021-04-06,0.7591144494215208,0.7858846168218439,0.6472341173283537,0.7312293691594224,-0.0504733885670915,0.5805836301705105,0.4579949369751545,0.5775404477909353,0.972726137670209,1.4277412066386976,1.4703679199026978,0.4579949369751545,0.4689006295513727,0.4362138765222527,Economic slowdown affects growth,0.464,0.0,0.536,0.3818,1
2021-04-13,0.7353628362929001,0.7436925387954149,0.6604862821383033,0.7279122254511654,-1.3372346563858184,0.6471804722622064,0.5960128883290201,0.6548895681643495,0.7457371973392927,1.234701020139243,1.422389387092747,0.5960128883290201,0.4597749442750387,0.7301283260681781,Tech stocks rise amid optimism,0.467,0.0,0.533,0.5423,1
2021-06-14,1.1658865904118092,1.1794328770673732,1.0344443946041777,1.1392410989170765,0.738439630979008,0.7024163582342842,0.5462375932927295,0.7828384121494921,1.794291971198959,1.2770609470700771,0.6919516390518673,0.5462375932927295,0.7068282485885061,0.3608736411254628,Investors cautious about future,0.0,0.318,0.682,-0.1027,0
2021-06-23,0.6093756091534165,0.642423443032501,0.4713248434931216,0.6316069239159842,-0.9113163569339136,0.8611694770321751,0.7196321253646869,0.7532921022546478,0.6405430585199775,0.6259886659241172,0.9700410633066192,0.7196321253646869,0.8312879341207428,0.5833292654458003,Tech stocks rise amid optimism,0.467,0.0,0.533,0.5423,1
2021-08-13,1.2530905523602975,1.3784613542999682,1.2016200848699974,1.2518715819547122,1.507628528534133,0.9077248293316832,0.8229084652705005,1.001274928311577,1.3149100386203831,0.7990474134243711,0.2015324795539528,0.8229084652705005,0.8632722223892795,0.761343325648779,Tech stocks rise amid optimism,0.467,0.0,0.533,0.5423,1
2021-11-10,0.3898422863241877,0.4664650532389784,0.3094663938616145,0.3493482840031814,-0.2839734567468346,0.6125645338752048,0.5173298371250344,0.561589801495152,0.173175592482234,-0.2752753281934226,-0.442311984090854,0.5173298371250344,0.5543521393299993,0.4660476187875744,Market faces uncertainty,0.0,0.545,0.455,-0.34,1
2021-11-25,0.6444216930281393,0.6520441512496356,0.6331383003605069,0.6463994275608657,1.1347198873515738,0.5693086999455276,0.6177333269736175,0.6327735931409569,0.0845233786995693,0.1381063092923336,-0.1574659657462978,0.6177333269736175,0.5918551030178658,0.6321889640271368,Tech stocks rise amid optimism,0.467,0.0,0.533,0.5423,0
2022-03-01,-0.525135722630612,-0.4363916327204279,-0.570048108070979,-0.488464463562649,0.2871703894589491,-0.7611860788484209,-0.8366856703181343,-0.7209154732090459,1.315967962790904,-0.2255873085569841,-0.8496507911120802,-0.8366856703181343,-0.8734983162853467,-0.7786547184893517,Tech stocks rise amid optimism,0.467,0.0,0.533,0.5423,0
2022-03-30,-0.604860938071568,-0.5549362410673051,-0.7060964232819288,-0.6542451308628742,-0.929087082093179,-0.8775729374240776,-0.9181937261255207,-0.8203646405668257,0.7789952392014987,0.0003045216807726,-0.4352777505749172,-0.9181937261255207,-0.954342948885152,-0.8590990083284727,Company reports strong earnings,0.524,0.0,0.476,0.5106,0
2022-04-11,-0.6335641435752091,-0.6272496676595496,-0.7989693134345477,-0.7278703101536723,-0.1965114101093806,-0.7255216244359237,-0.8348872741540876,-0.7700994914321954,0.6376358523205168,0.116208749907267,0.0297842421848938,-0.8348872741540876,-0.8689410605364424,-0.7798750925383519,Economic slowdown affects growth,0.464,0.0,0.536,0.3818,1
2022-05-04,-0.5693683295250012,-0.4339794680987556,-0.6277344207081823,-0.4988576180195604,0.7726932223244206,-0.6260130552775527,-0.6939856314109701,-0.6254090226290356,0.1833126278021225,0.3796435521373072,0.2782395911846355,-0.6939856314109701,-0.7016023881734902,-0.6706021784613057,Company reports strong earnings,0.524,0.0,0.476,0.5106,0
2022-05-12,-0.2555241960235319,-0.2394728800771562,-0.3907786449865449,-0.2968664358503002,0.4044433461519995,-0.541409284851837,-0.627836463415157,-0.5020506756265791,1.054098243735068,0.6536928617330277,0.4343335256967335,-0.627836463415157,-0.5656921720903647,-0.681237768472304,Investors cautious about future,0.0,0.318,0.682,-0.1027,0
2022-05-19,-0.2538712020837457,-0.207566572391739,-0.2996277130660062,-0.2476148632570478,-0.7784507989824418,-0.3376472517994773,-0.4652666660179665,-0.3224310784883343,0.7774968620257865,1.0395593744253169,0.8207554220727943,-0.4652666660179665,-0.407832265963496,-0.5171321615105371,Market faces uncertainty,0.0,0.545,0.455,-0.34,1
2022-07-11,-0.1626025320112654,-0.0780968779400158,-0.2701809239303513,-0.1656628459182803,1.4670739359041367,-0.3062810250912579,-0.3526125691586962,-0.2756180362023024,0.5073626020778026,-0.1381867137897554,-0.4883237187129778,-0.3526125691586962,-0.2989288155063788,-0.4028879872779457,Company reports strong earnings,0.524,0.0,0.476,0.5106,1
2022-07-12,-0.189159442101014,-0.1068399954658893,-0.2379947436159471,-0.1388959310967696,-0.2561591602670118,-0.2473582140196471,-0.3410461556150279,-0.2497116064420909,0.3641480285252462,-0.0360772038520457,-0.3990907328120986,-0.3410461556150279,-0.275708369870244,-0.4041602268632548,Company reports strong earnings,0.524,0.0,0.476,0.5106,0
2022-07-13,-0.3028839658214557,-0.2276110211433746,-0.3050341106326934,-0.2964485950880494,1.3471993312184118,-0.2330293659772748,-0.3428276239573293,-0.2578460394185388,0.8578040301025662,-0.0647428299459932,-0.3337886471687096,-0.3428276239573293,-0.2786941986709725,-0.4046021101051337,Economic slowdown affects growth,0.464,0.0,0.536,0.3818,1
2022-08-29,-0.5849963605135882,-0.5227712294790774,-0.6455766784406093,-0.5339381856581884,-1.0774155910708794,-0.6168524040025408,-0.6725493493624866,-0.6025317811340435,0.0477046896759587,-0.2647924872186786,-0.5480377972632373,-0.6725493493624866,-0.7294114137555529,-0.5964505445287959,Tech stocks rise amid optimism,0.467,0.0,0.533,0.5423,1
2022-09-06,-0.615922752334519,-0.5277293162562741,-0.6359357217770976,-0.6350497950695144,-1.5597663149220269,-0.5600912943872625,-0.593165180862955,-0.583073761168672,0.2612691848687866,-0.1504743505435128,-0.2626819617041255,-0.593165180862955,-0.7807112380059641,-0.3776651909952651,Tech stocks rise amid optimism,0.467,0.0,0.533,0.5423,0
2022-10-03,-0.736750847301704,-0.7120309509036239,-0.74291075860178,-0.734650281618312,0.9326556788042468,-0.7858532916862738,-0.7821671896402426,-0.7696634583415596,0.3720519692179235,-0.3458001968602457,-0.5951108818800326,-0.7821671896402426,-0.8353899395619127,-0.7076045427061147,Company reports strong earnings,0.524,0.0,0.476,0.5106,1
2022-12-27,-0.817650772416875,-0.6876144877123297,-0.8402153430611549,-0.7257987464651566,-0.843785872658943,-0.7436935016231715,-0.9206934242341502,-0.8011607284711113,0.9966795475675778,0.9255942825462312,0.901792013971922,-0.9206934242341502,-0.767173017174427,-1.06638198157785,Economic slowdown affects growth,0.464,0.0,0.536,0.3818,0
2023-01-06,-0.4213415418878666,-0.3901630248038217,-0.493365825341679,-0.4603846176001349,0.1988526512890207,-0.7101538173647662,-0.7368452286901894,-0.6776426631778816,0.4461722945348055,0.9314243998077968,0.8369070054537292,-0.7368452286901894,-0.8172847510994471,-0.6338791239954618,Tech stocks rise amid optimism,0.467,0.0,0.533,0.5423,0
2023-01-10,-0.6853783454155837,-0.6572684508034042,-0.6933234088517123,-0.6725124701813741,-1.1647998475690176,-0.6781079147351986,-0.7097554430548537,-0.6534651346875388,0.1750492012616488,0.8903225957478837,0.8892267959589362,-0.7097554430548537,-0.8086238397688529,-0.587478348792269,Market faces uncertainty,0.0,0.545,0.455,-0.34,1
2023-01-13,-0.5159081520287037,-0.4943800117631707,-0.5781961052631317,-0.5489282635931735,-0.8313653804148456,-0.6159521907032962,-0.6873268806804227,-0.6365221479368838,0.6864450761663065,0.7723897957995217,0.8594570930763273,-0.6873268806804227,-0.7803941418836383,-0.5718047194461038,Economic slowdown affects growth,0.464,0.0,0.536,0.3818,0
2023-01-18,-0.7392189587102431,-0.6010473632418093,-0.792531709595113,-0.6499271399643327,1.169967463810467,-0.6119674801067703,-0.6922596615791925,-0.6658344863700173,0.3283392343856147,0.5074402848468248,0.7330624894757881,-0.6922596615791925,-0.7863541404951181,-0.5755203955739744,Company reports strong earnings,0.524,0.0,0.476,0.5106,0
2023-01-20,-0.6341385035387916,-0.6261843428466891,-0.7009621426079998,-0.6535157056368108,-0.3791021537813064,-0.6443847950072636,-0.6755734248495576,-0.6679448936238523,0.4537884015665273,0.4152829065464344,0.6322118290633714,-0.6755734248495576,-0.7889087225349753,-0.5384190647129873,Investors cautious about future,0.0,0.318,0.682,-0.1027,1
2023-03-08,-0.0747238869333586,-0.0602031053167811,-0.1246418233150104,-0.0658019291304386,-1.4366677411291005,-0.0263130864676072,-0.28008776476841,-0.0617661666039195,1.208135992262539,1.4338940837491738,1.2893073528450172,-0.28008776476841,-0.0286054236705868,-0.5455641388640141,Company reports strong earnings,0.524,0.0,0.476,0.5106,0
2023-03-10,-0.2656487112285259,-0.2095805238985392,-0.3834386525964859,-0.2794401102711215,0.9907476261755612,-0.0311047691074378,-0.2373482374271617,-0.1244917120441883,0.3712292751368486,1.0264507709033532,1.2513957764191426,-0.2373482374271617,-0.0462637155559362,-0.4385301516428501,Investors cautious about future,0.0,0.318,0.682,-0.1027,0
2023-03-30,-0.1156115399326289,-0.0794804967123552,-0.1411941049714206,-0.0903006299825268,1.6178917293399442,-0.1898467496230371,-0.1733112196667934,-0.1842464197880565,0.476709961730959,0.2809696750518124,0.3236693768904319,-0.1733112196667934,-0.2112731470868144,-0.1285280568571228,Economic slowdown affects growth,0.464,0.0,0.536,0.3818,1
2023-04-28,0.2314190837020738,0.2491173455931269,0.1763634758448275,0.2421466047910928,0.4509791361605035,0.0992187649832096,0.0547666424912221,0.1359071907017037,0.7638565544612173,0.6880851977636407,0.5591222652037187,0.0547666424912221,-0.0487310450796121,0.1653450611929995,Tech stocks rise amid optimism,0.467,0.0,0.533,0.5423,0
2023-05-05,0.1870205250458512,0.2474068624982219,0.1545085783728944,0.2198602305960428,0.0651486885027002,0.2966585453203934,0.1634233051997572,0.2740515561078384,0.4907936929337596,0.9124580976416696,0.8309551704851161,0.1634233051997572,0.1367386155346306,0.1886726379532802,Company reports strong earnings,0.524,0.0,0.476,0.5106,0
2023-05-09,0.1261492648809934,0.1696205518526106,0.0975820195543166,0.1513675105967991,-0.5688841636655418,0.2798862495189246,0.1742221438277868,0.2387303784307687,0.4153722830833599,0.6635751739845555,0.8039338147429029,0.1742221438277868,0.1418048491624813,0.2054266679323815,Tech stocks rise amid optimism,0.467,0.0,0.533,0.5423,1
2023-06-02,1.344021039271629,1.4533824684732588,1.32098192445642,1.4404073555564223,-0.8015631137080622,1.0620235762815946,0.7606367542364584,1.0923963481052803,2.5040635345163293,2.3375506697762867,1.9406436314387592,0.7606367542364584,1.124144308869751,0.3514454883086229,Economic slowdown affects growth,0.464,0.0,0.536,0.3818,1
2023-06-07,1.7156045343418125,1.8129120045629543,1.637137852173754,1.6784778732813137,-1.4484486255610454,1.3150409652867816,0.9759929617670614,1.3599896364466648,2.4335207598750057,2.85694353273334,2.4009960512944986,0.9759929617670614,1.4407640538113198,0.4527362540713804,Company reports strong earnings,0.524,0.0,0.476,0.5106,1
2023-06-08,1.735220797260184,1.7459727029688863,1.6115536795251677,1.680252362077263,1.5441207472220797,1.3880442873937644,1.0453145522818923,1.4271724137682145,3.2025652132306512,2.9293351680170083,2.541776335560635,1.0453145522818923,1.5222954041634338,0.5073575711894628,Investors cautious about future,0.0,0.318,0.682,-0.1027,1
2023-06-15,1.7602469471845306,1.840024819966064,1.680907514079284,1.8206133195872205,1.1314354148026824,1.7378424617744783,1.387058725764165,1.703113756569936,2.595828745669925,2.998683696013008,3.0038672280067944,1.387058725764165,1.8176716070691588,0.8917137028125044,Investors cautious about future,0.0,0.318,0.682,-0.1027,0
2023-06-26,1.9013016575849004,1.978840686642084,1.887041972602468,1.9178073494585632,1.5097720790397255,1.851864554388112,1.7405145445531207,1.8438087086928896,0.6508044568094326,2.281141231215154,2.6984585964196737,1.7405145445531207,1.7775228393441629,1.662531472224569,Investors cautious about future,0.0,0.318,0.682,-0.1027,1
2023-06-27,2.0818739964610424,2.2423543882476573,2.079187835966054,2.174581153725136,-1.2663159793762018,1.884327106169024,1.7979005504332717,1.9150505087476368,1.1641990800497768,2.3858265278870574,2.664386208905156,1.7979005504332717,1.794772856597906,1.7620098315656938,Economic slowdown affects growth,0.464,0.0,0.536,0.3818,0
2023-06-29,2.1411379938842368,2.220590380792061,2.088629329884604,2.159391560939377,0.7808784736502107,1.9587781647659213,1.8913552018164677,2.0157817992914344,1.073851781374203,2.432938103635574,2.6325370543734983,1.8913552018164677,1.8291685806120876,1.9172052914440485,Economic slowdown affects growth,0.464,0.0,0.536,0.3818,1
2023-07-14,2.4967695408190376,2.509417532348812,2.379985398005563,2.4489596918882603,-0.9022667707268364,2.435973747729915,2.274573626700652,2.4260544050026125,1.9607656472213837,2.166467360787375,2.481250138599296,2.274573626700652,2.300577687182588,2.196810257303368,Tech stocks rise amid optimism,0.467,0.0,0.533,0.5423,0
